"AGE","LOCATION","MEASURE","DEFINITION","METHODO","TIME_FORMAT","UNIT","POWERCODE","obsTime","obsValue","OBS_STATUS","AGE_label"
"WA","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2001",0.287,NA,"Working age population: 18-65"
"WA","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2002",0.283,NA,"Working age population: 18-65"
"WA","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2003",0.284,NA,"Working age population: 18-65"
"WA","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.285,NA,"Working age population: 18-65"
"WA","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.288,NA,"Working age population: 18-65"
"WA","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.29,NA,"Working age population: 18-65"
"WA","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.292,NA,"Working age population: 18-65"
"WA","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.292,NA,"Working age population: 18-65"
"WA","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.293,NA,"Working age population: 18-65"
"WA","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.301,NA,"Working age population: 18-65"
"WA","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.31,NA,"Working age population: 18-65"
"WA","DEU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.288,NA,"Working age population: 18-65"
"WA","DEU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.295,NA,"Working age population: 18-65"
"WA","DEU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.292,NA,"Working age population: 18-65"
"WA","DEU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.299,NA,"Working age population: 18-65"
"WA","DEU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.294,NA,"Working age population: 18-65"
"WA","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.25,NA,"Working age population: 18-65"
"WA","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1992",0.258,NA,"Working age population: 18-65"
"WA","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1993",0.259,NA,"Working age population: 18-65"
"WA","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.268,NA,"Working age population: 18-65"
"WA","EST","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.336,NA,"Working age population: 18-65"
"WA","EST","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.301,NA,"Working age population: 18-65"
"WA","EST","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.304,NA,"Working age population: 18-65"
"WA","EST","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.309,NA,"Working age population: 18-65"
"WA","EST","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.319,NA,"Working age population: 18-65"
"WA","EST","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.324,NA,"Working age population: 18-65"
"WA","EST","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.324,NA,"Working age population: 18-65"
"WA","EST","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.353,NA,"Working age population: 18-65"
"WA","ISR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.355,NA,"Working age population: 18-65"
"WA","ISR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.358,NA,"Working age population: 18-65"
"WA","ISR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.341,NA,"Working age population: 18-65"
"WA","ISR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.35,NA,"Working age population: 18-65"
"WA","ISR","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.346,NA,"Working age population: 18-65"
"WA","ISR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.321,NA,"Working age population: 18-65"
"WA","ISR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.329,NA,"Working age population: 18-65"
"WA","ISR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.34,NA,"Working age population: 18-65"
"WA","ISR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.374,NA,"Working age population: 18-65"
"WA","ISR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.359,NA,"Working age population: 18-65"
"WA","ISR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.367,NA,"Working age population: 18-65"
"WA","ISR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.368,NA,"Working age population: 18-65"
"WA","ISR","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.361,NA,"Working age population: 18-65"
"WA","RUS","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.42,NA,"Working age population: 18-65"
"WA","RUS","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.391,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.238,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.236,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.234,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.234,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.228,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.242,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.241,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.244,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.247,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.254,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.251,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.243,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.241,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.237,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.236,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.23,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.244,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.279,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.283,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.291,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.283,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1991",0.266,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1992",0.28,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1993",0.296,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.297,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.297,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1996",0.302,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1997",0.283,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1998",0.29,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1999",0.299,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.296,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2003",0.31,NA,"Working age population: 18-65"
"WA","HUN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.3,NA,"Working age population: 18-65"
"WA","BRA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.505,NA,"Working age population: 18-65"
"WA","BRA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.48,NA,"Working age population: 18-65"
"WA","BRA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.479,NA,"Working age population: 18-65"
"WA","BRA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.465,NA,"Working age population: 18-65"
"WA","CHN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.545,NA,"Working age population: 18-65"
"WA","CRI","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.467,NA,"Working age population: 18-65"
"WA","CRI","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.47,NA,"Working age population: 18-65"
"WA","CRI","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.472,NA,"Working age population: 18-65"
"WA","CRI","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.487,NA,"Working age population: 18-65"
"WA","CRI","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.48,NA,"Working age population: 18-65"
"WA","CRI","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.474,NA,"Working age population: 18-65"
"WA","CRI","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2016",0.479,NA,"Working age population: 18-65"
"WA","IND","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.479,NA,"Working age population: 18-65"
"WA","IND","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.492,NA,"Working age population: 18-65"
"WA","RUS","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.371,NA,"Working age population: 18-65"
"WA","ZAF","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.618,"P","Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.349,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.375,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.385,NA,"Working age population: 18-65"
"WA","CHL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.507,NA,"Working age population: 18-65"
"WA","CHL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.514,NA,"Working age population: 18-65"
"WA","CHL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.502,NA,"Working age population: 18-65"
"WA","EST","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.353,NA,"Working age population: 18-65"
"WA","EST","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.339,NA,"Working age population: 18-65"
"WA","EST","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.34,NA,"Working age population: 18-65"
"WA","EST","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.329,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.366,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.388,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.352,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.364,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.369,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.363,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.357,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.362,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.353,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.354,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.371,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.35,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.334,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.341,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.363,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.383,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.344,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.248,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.269,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.244,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.347,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2001",0.352,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2002",0.37,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2003",0.365,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.352,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.373,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.376,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.367,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.37,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.374,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.375,NA,"Working age population: 18-65"
"WA","USA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.387,NA,"Working age population: 18-65"
"WA","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.327,NA,"Working age population: 18-65"
"WA","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.336,NA,"Working age population: 18-65"
"WA","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.34,NA,"Working age population: 18-65"
"WA","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.339,NA,"Working age population: 18-65"
"WA","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.351,NA,"Working age population: 18-65"
"WA","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.349,NA,"Working age population: 18-65"
"WA","SWE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.263,NA,"Working age population: 18-65"
"WA","SWE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.266,NA,"Working age population: 18-65"
"WA","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1991",0.205,NA,"Working age population: 18-65"
"WA","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.216,NA,"Working age population: 18-65"
"WA","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.242,NA,"Working age population: 18-65"
"WA","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.236,NA,"Working age population: 18-65"
"WA","SWE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.259,NA,"Working age population: 18-65"
"WA","JPN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.332,NA,"Working age population: 18-65"
"WA","JPN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.32,NA,"Working age population: 18-65"
"WA","CHL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.484,NA,"Working age population: 18-65"
"WA","CHL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.471,NA,"Working age population: 18-65"
"WA","CHL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.467,NA,"Working age population: 18-65"
"WA","CHL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.453,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.366,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.388,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.343,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.357,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.361,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.356,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.349,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.352,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.345,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.266,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.281,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.242,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.239,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.253,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.263,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.259,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.257,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.247,NA,"Working age population: 18-65"
"WA","SVK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.27,NA,"Working age population: 18-65"
"WA","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.313,NA,"Working age population: 18-65"
"WA","ESP","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.319,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.328,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.353,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.345,NA,"Working age population: 18-65"
"WA","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.34,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.355,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.351,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.324,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.334,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.356,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.242,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.245,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.249,NA,"Working age population: 18-65"
"WA","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.255,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.351,NA,"Working age population: 18-65"
"WA","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.375,NA,"Working age population: 18-65"
